,Avg. $/ML,Avg. Annual Profit ($),Avg. Annual Profit ($M),Avg. Dryland Area (Ha),Avg. GPWUI,Avg. IWUI,Avg. Irrigated Area (Ha),Avg. ML,Avg. ML/Ha,Income Volatility,Total GW Used (ML),Total Rainfall (mm),Total SW Used (ML),SW Allocation Index,gw_trigger_current_rules,gw_trigger_proposed_rules,gw_trigger_norm_dist,Ecology Index,Recreation Index,names
436,17.2420560365,26143956.1777,26.1439561777,0.865479463856,0.528685722522,0.74708436819,0.134520536144,126357.495313,0.719975877051,1.47994736087,5022581.98671,99021.0073923,6653485.56528,0.893120325004,0.487196400785,0.666666666667,0.478475641411,0.340581656016,0.480009980555,worst_case_rcp45_2016-2045 (dry)
437,15.0169443321,38334855.4485,38.3348554485,0.783009424835,0.538489459638,1016.80555336,0.216990575165,212731.113382,0.995651777794,1.00243009694,9220607.49261,99021.0073923,16825234.9057,0.878277457749,0.350052432176,0.47828293079,-0.0433772948847,0.29138405258,0.494359020545,worst_case_rcp45_2016-2045 (dry)
438,20.8194298435,26411747.1472,26.4117471472,0.914263760104,0.52169421669,0.253106033564,0.0857362398965,105717.541041,0.805622400905,1.25167104752,3177452.88895,99021.0073923,5149498.51839,0.896664446899,0.5,0.666666666667,0.692233796886,0.375655108831,0.551201557191,worst_case_rcp45_2016-2045 (dry)
439,18.9908036374,41017861.6797,41.0178616797,0.820232134474,0.546452883224,1.13771850063,0.179767865526,179990.020709,1.23926816757,0.928862357624,11788187.0424,99021.0073923,15069426.4759,0.886298628762,0.430645761451,0.601008050876,0.375627054214,0.316554121845,0.498601171025,worst_case_rcp45_2016-2045 (dry)
440,18.1184733959,28912388.0258,28.9123880258,0.851201550356,0.543836200201,0.90313656612,0.148798449644,132978.403653,1.06825016216,1.1550284624,8964567.95131,99021.0073923,10198341.0594,0.857934741187,0.486908869495,0.666666666667,0.490504718797,0.349049723258,0.474194793943,worst_case_rcp45_2016-2045 (dry)
441,26.0850657368,37612074.2375,37.6120742375,0.86337665968,0.53962946765,0.847596188508,0.13662334032,120158.390683,0.711844464512,1.07863989072,3844080.44283,99021.0073923,7880574.63509,0.898733779029,0.49569548745,0.666666666667,0.541702877716,0.340664604546,0.497884491092,worst_case_rcp45_2016-2045 (dry)
442,15.781954261,39345137.0834,39.3451370834,0.779469850323,0.544261615245,1.14245987531,0.220530149677,207753.828797,0.953512252313,1.01403385857,9675723.10006,99021.0073923,15674647.5756,0.879192698599,0.429774710777,0.596272241391,0.348093915767,0.317521994342,0.492309149098,worst_case_rcp45_2016-2045 (dry)
443,19.0165583583,25987718.1459,25.9877181459,0.857226009859,0.515801740141,0.79174673876,0.142773990141,113881.972649,0.400313975657,1.51803726484,1456349.70879,99021.0073923,5433978.56242,0.893762571818,0.5,0.666666666667,0.532048459127,0.359414257539,0.494019598953,worst_case_rcp45_2016-2045 (dry)
444,12.3180652968,49646727.7557,49.6467277557,0.668508095781,0.583386677466,1.64602655692,0.331491904219,335866.648964,1.41067307556,0.634707703231,18232414.0466,99021.0073923,38142951.0704,0.844442177734,0.446028685475,0.61345646438,0.412760693518,0.336431628108,0.378538959496,worst_case_rcp45_2016-2045 (dry)
445,14.4988293002,37933250.7205,37.9332507205,0.849279344305,0.540798904531,0.570774454968,0.150720655695,218024.790916,1.5071354978,0.83509248501,10447042.9649,99021.0073923,16938107.8873,0.881995826784,0.5,0.666666666667,0.588496880969,0.355247837179,0.493079283842,worst_case_rcp45_2016-2045 (dry)
446,13.7443855712,43320926.2718,43.3209262718,0.752588585041,0.558971754236,1.3010609974,0.247411414959,262658.317508,1.58167706145,0.857955010255,19800340.2622,99021.0073923,27376365.6362,0.844166605408,0.470003720993,0.649380962046,0.447305765178,0.334498125283,0.3764281278,worst_case_rcp45_2016-2045 (dry)
447,26.9021849259,37378323.8832,37.3783238832,0.890647379692,0.537687573533,0.489318032532,0.109352620308,115784.65958,0.486644974963,1.04718209261,1676544.37541,99021.0073923,4738970.27634,0.901780402132,0.483585346052,0.666666666667,0.510971605146,0.342088245674,0.526319909,worst_case_rcp45_2016-2045 (dry)
448,13.1353055946,47101741.2517,47.1017412517,0.691859781989,0.570523282727,1.43701712055,0.308140218011,298824.041514,1.59232446866,0.717404884218,24007824.2265,99021.0073923,35144255.4372,0.848396666497,0.43603274474,0.602056694405,0.376469685887,0.331172317702,0.40805485163,worst_case_rcp45_2016-2045 (dry)
449,19.1099230109,42798867.0363,42.7988670363,0.796657219293,0.570980710133,0.862925173041,0.203342780707,186634.569432,1.02094842475,0.83439655767,10608735.732,99021.0073923,14419061.3645,0.883553358151,0.446536093634,0.620188079291,0.381179672783,0.328635379775,0.500391865838,worst_case_rcp45_2016-2045 (dry)
450,,19305798.7924,19.3057987924,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.84075173494,0.0,99021.0073923,0.0,0.931095915851,0.5,0.666666666667,0.813075969636,0.47153051257,0.637932236441,worst_case_rcp45_2016-2045 (dry)
451,17.0719907477,41416320.6975,41.4163206975,0.753368981197,0.550537692365,1.36173885026,0.246631018803,202165.061423,0.723358277382,1.00645819053,6594224.6109,99021.0073923,14913339.0089,0.880208691745,0.420379203031,0.578140856505,0.317355421953,0.315640026767,0.496162549168,worst_case_rcp45_2016-2045 (dry)
452,18.9413047697,27664077.186,27.664077186,0.904868417564,0.53582250157,0.490948776119,0.0951315824362,121709.660107,1.29694479352,1.17422065656,7184812.30667,99021.0073923,7689478.72993,0.888461510215,0.5,0.666666666667,0.645103533022,0.371836012601,0.518977807229,worst_case_rcp45_2016-2045 (dry)
453,17.8447471602,46922266.5455,46.9222665455,0.771970449828,0.572508415528,1.01249677118,0.228029550172,219122.683201,0.912647588684,0.711865754321,8178753.13165,99021.0073923,16910301.9538,0.87453341296,0.423415195183,0.58622555984,0.402255410039,0.317318393448,0.469123606904,worst_case_rcp45_2016-2045 (dry)
454,19.2051684701,43685787.2897,43.6857872897,0.783756547151,0.565938612638,1.32386169319,0.216243452849,189557.424597,0.898124474459,0.820513298495,8885001.93214,99021.0073923,14528671.8153,0.881432796195,0.377325620729,0.519247682836,0.148246480109,0.311360618646,0.492729188283,worst_case_rcp45_2016-2045 (dry)
455,13.5216693005,51277636.0929,51.2776360929,0.650778710675,0.588517247324,2.77983891657,0.349221289325,316021.361424,1.18646508254,0.606123255522,14278583.5734,99021.0073923,35672594.67,0.849224003622,0.392158852581,0.540389689466,0.156347505136,0.316989011634,0.399844016714,worst_case_rcp45_2016-2045 (dry)
456,14.8613552949,41317019.1634,41.3170191634,0.779168116876,0.534220646737,1.01575480997,0.220831883124,231680.412853,0.997545215402,0.922332926571,9328917.86987,99021.0073923,17228413.3223,0.886759833182,0.481614911034,0.660036533387,0.42426907142,0.336522327877,0.488529965028,worst_case_rcp45_2016-2045 (dry)
457,18.0147704643,41725930.5914,41.7259305914,0.81111884893,0.560428436426,0.745470344506,0.18888115107,193017.21826,1.17405655569,0.829139574872,11455203.5789,99021.0073923,15279027.8,0.882234049568,0.394298423652,0.542926730262,0.152525959463,0.313263648688,0.498815272261,worst_case_rcp45_2016-2045 (dry)
458,15.7159478013,43165713.0057,43.1657130057,0.782709360185,0.547910257405,1.25027574631,0.217290639815,228884.875157,1.88358898202,0.835187524805,22399880.7457,99021.0073923,26942173.2178,0.855787763589,0.441851024964,0.613896218118,0.415414058395,0.321721320867,0.400108548436,worst_case_rcp45_2016-2045 (dry)
459,25.3140359455,39745313.9714,39.7453139714,0.852789704318,0.545339659604,0.862954898565,0.147210295682,130840.830942,0.554183130005,1.01832341894,3194890.80429,99021.0073923,6640271.92589,0.903338788852,0.482359109668,0.666666666667,0.484777626535,0.340499729982,0.488829457496,worst_case_rcp45_2016-2045 (dry)
460,21.731225022,36302299.7118,36.3022997118,0.817629847218,0.536158352991,1.40632605149,0.182370152782,139209.438933,0.965652567619,1.13025134118,6304345.77326,99021.0073923,14926374.357,0.881984188665,0.433309654286,0.600635951559,0.385828761867,0.315698833572,0.501946855938,worst_case_rcp45_2016-2045 (dry)
461,21.2758756681,27218790.4268,27.2187904268,0.896616107509,0.537961974026,0.355624481448,0.103383892491,106610.537256,0.592743909857,1.20880954714,2418926.5238,99021.0073923,4968786.96168,0.891342345063,0.5,0.666666666667,0.687569340988,0.385032235864,0.530945041253,worst_case_rcp45_2016-2045 (dry)
462,16.256239631,28894035.1467,28.8940351467,0.832984842206,0.548845473638,1.26428332118,0.167015157794,148117.665394,1.12607866262,1.1569600974,8023231.47421,99021.0073923,14650065.7587,0.855810601291,0.425926865571,0.589405317638,0.371011759548,0.316198893903,0.469153603207,worst_case_rcp45_2016-2045 (dry)
463,16.4437074776,45598809.6448,45.5988096448,0.738722100607,0.547182031623,1.30313835442,0.261277899393,231085.405095,0.745991023466,0.903290159105,6876723.02564,99021.0073923,16621030.3477,0.876836520142,0.454071104797,0.621744130979,0.388530404723,0.336531205017,0.490615790721,worst_case_rcp45_2016-2045 (dry)
464,17.0181767956,27185954.1831,27.1859541831,0.841530104688,0.540463463596,0.936861151332,0.158469895312,133122.143995,0.635289519963,1.4146751536,4912118.87946,99021.0073923,7224802.14336,0.891212357907,0.429013598539,0.595223597862,0.363218331909,0.322267161953,0.483165499002,worst_case_rcp45_2016-2045 (dry)
465,15.745438281,43533582.8762,43.5335828762,0.735693673588,0.576676827934,1.89809781644,0.264306326412,230403.149679,1.11704305861,0.885115813806,14837624.985,99021.0073923,20755616.1212,0.866327192307,0.394230769231,0.549658345173,0.132083973449,0.30813654828,0.480032712498,worst_case_rcp45_2016-2045 (dry)
466,17.1253160751,40717745.4609,40.7177454609,0.767036890054,0.550748671085,1.64265764888,0.232963109946,198136.223601,0.765104125721,1.00090619649,6611114.66404,99021.0073923,14876972.7954,0.877732764306,0.381477910831,0.527400040593,0.139378428338,0.307267248863,0.49884187516,worst_case_rcp45_2016-2045 (dry)
467,18.1514389517,24293696.8937,24.2936968937,0.871514573529,0.516252451483,0.67167573544,0.128485426471,111532.465637,0.440073306336,1.61095429741,1718940.46851,99021.0073923,5097677.58487,0.893936118163,0.490959677965,0.666666666667,0.462500626716,0.350962857284,0.496593265368,worst_case_rcp45_2016-2045 (dry)
468,18.8360852198,24581984.2896,24.5819842896,0.876988063439,0.516554051817,0.71747715006,0.123011936561,108753.951094,0.435464520824,1.58115470472,1429397.83199,99021.0073923,5028484.03626,0.893736698547,0.425563223057,0.59901224545,0.348097218966,0.321518207484,0.504228356181,worst_case_rcp45_2016-2045 (dry)
469,14.2421162666,37531996.8278,37.5319968278,0.712205605867,0.568083723646,1.71957890763,0.287794394133,219606.857842,1.50930672005,0.905286826044,22990171.4865,99021.0073923,29375888.5997,0.842840909906,0.449386036127,0.629625871051,0.443449379162,0.321003094192,0.390951518603,worst_case_rcp45_2016-2045 (dry)
470,15.8059172136,50389120.917,50.389120917,0.619538432276,0.585223303896,2.19206158768,0.380461567724,265665.911887,1.00853577582,0.705944204914,13862653.5588,99021.0073923,32395912.4253,0.847955935606,0.451415668764,0.625735741831,0.406558378199,0.327244056245,0.363863102649,worst_case_rcp45_2016-2045 (dry)
471,17.1448810241,25088196.7296,25.0881967296,0.865394048647,0.527114902502,0.944247964124,0.134605951353,121942.115426,0.695686805742,1.54473772656,4543406.23175,99021.0073923,6745921.79815,0.86700620972,0.407770110277,0.556762059401,0.117916629379,0.32523267056,0.486816902444,worst_case_rcp45_2016-2045 (dry)
472,14.7122073233,36333840.3064,36.3338403064,0.784328055402,0.536308487073,1016.81645892,0.215671944598,205803.246174,1.00001397939,1.06727768008,9231231.45193,99021.0073923,16769752.8514,0.88162281741,0.336589202354,0.482917258643,-0.14051796624,0.293561614631,0.498802724146,worst_case_rcp45_2016-2045 (dry)
473,18.9433747374,26012549.7445,26.0125497445,0.857899186003,0.516106866347,0.769521241458,0.142100813997,114431.167031,0.402604315661,1.5177906671,1534766.71713,99021.0073923,5362309.97995,0.893905661772,0.495847709898,0.666666666667,0.473343091162,0.35359150486,0.498372192615,worst_case_rcp45_2016-2045 (dry)
474,13.9932591598,50600489.4928,50.6004894928,0.644988245288,0.591348117091,1.78194986949,0.355011754712,301338.480877,1.23088271716,0.680581048817,19762449.832,99021.0073923,32917999.5203,0.840133956324,0.4196434612,0.582538393884,0.36361873151,0.319247918054,0.378372875502,worst_case_rcp45_2016-2045 (dry)
475,15.9834616141,42947110.9913,42.9471109913,0.693294149127,0.568648566317,834.181865699,0.306705850873,223914.318584,1.18465549882,0.96161145437,16343335.544,99021.0073923,27459699.1178,0.845406502469,0.358915161356,0.491407888506,0.0711501288767,0.299325108173,0.413709723695,worst_case_rcp45_2016-2045 (dry)
476,18.3013228258,25362953.1099,25.3629531099,0.876650643892,0.515654705859,0.666140926457,0.123349356108,115487.795387,0.475446790053,1.53764093152,1808550.54477,99021.0073923,5261603.40105,0.894037608329,0.428362424734,0.599046072661,0.374356526826,0.319617901245,0.482613506628,worst_case_rcp45_2016-2045 (dry)
477,17.7784602906,46435743.5899,46.4357435899,0.702415388562,0.565920977259,1.85976306182,0.297584611438,217659.191849,1.16505204356,0.75869247977,12614516.0434,99021.0073923,29182555.9478,0.855449452539,0.428692240038,0.597117921656,0.384367799215,0.317136937255,0.450070055382,worst_case_rcp45_2016-2045 (dry)
478,19.2457876313,45685312.1282,45.6853121282,0.74677578833,0.572333153839,1.21831941198,0.25322421167,197815.200757,0.727070536142,0.768032651267,6064267.54271,99021.0073923,16131585.3214,0.881435605964,0.486054732427,0.666666666667,0.51969822793,0.340394301949,0.469364604665,worst_case_rcp45_2016-2045 (dry)
479,16.0830463168,45360598.1446,45.3605981446,0.728799560301,0.554992564687,1.70494018396,0.271200439699,235033.200237,1.16541392527,0.862159983002,12907243.4657,99021.0073923,25195886.8631,0.85963151667,0.416844259522,0.57509640755,0.138983108218,0.321423366664,0.453642012334,worst_case_rcp45_2016-2045 (dry)
480,12.1565012485,34002406.8282,34.0024068282,0.766070069465,0.54995434498,1.04083069156,0.233929930535,233087.945654,0.989247807865,1.032582102,9417994.8064,99021.0073923,18480511.538,0.862752365762,0.489530478317,0.666666666667,0.520932176126,0.338030750454,0.46337289238,worst_case_rcp45_2016-2045 (dry)
