,Avg. $/ML,Avg. Annual Profit ($),Avg. Annual Profit ($M),Avg. Dryland Area (Ha),Avg. GPWUI,Avg. IWUI,Avg. Irrigated Area (Ha),Avg. ML,Avg. ML/Ha,Income Volatility,Total GW Used (ML),Total Rainfall (mm),Total SW Used (ML),SW Allocation Index,gw_trigger_norm_dist,gw_trigger_proposed_rules,gw_trigger_current_rules,Ecology Index,Recreation Index
305,12.6496514556,50351002.2344,50.3510022344,0.660701660669,0.580673211743,1.60356898112,0.339298339331,331702.171211,1.43572888218,0.5985603814,21018890.8883,99021.0073923,37708977.111,70.5282437407,0.409958445353,0.625262160882,0.452159867397,0.323672260453,0.394904448561
306,13.8683759601,47114831.3158,47.1148313158,0.660701660669,0.584990899499,2.35295439894,0.339298339331,283107.117536,1.29781624995,0.711251949535,19015797.1308,99021.0073923,34070814.3877,70.5194417284,0.146456502025,0.529192882755,0.381680874095,0.293957765488,0.394206309933
307,13.6914219811,47407711.4351,47.4077114351,0.660701660669,0.583349061022,1.7371036012,0.339298339331,288548.744247,1.34453408977,0.703450970383,20985761.2549,99021.0073923,34011823.2646,70.5224256284,0.399972148821,0.625329815303,0.452227521819,0.322182476331,0.394811840164
308,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
309,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
310,37.1580653255,23553044.0437,23.5530440437,0.928408881233,0.527027986894,0.951290545429,0.0715911187669,52821.7401287,1.14920530526,1.53164177918,2685297.46725,99021.0073923,7233221.66344,69.3488361828,0.477464711343,0.666666666667,0.47219403288,0.364389860409,0.449575775006
311,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
312,60.7563544223,20476126.9912,20.4761269912,0.961128637315,0.509809543717,0.454176200207,0.0388713626851,28085.0280132,0.481733672504,1.76501791298,812344.002089,99021.0073923,1445151.18673,66.560179667,0.637174707532,0.666666666667,0.5,0.397872052774,0.538453096661
313,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
314,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
315,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
316,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
317,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
318,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
319,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
320,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
321,37.1580653255,23553044.0437,23.5530440437,0.928408881233,0.527027986894,0.951290545429,0.0715911187669,52821.7401287,1.14920530526,1.53164177918,2685297.46725,99021.0073923,7233221.66344,69.3488361828,0.477464711343,0.666666666667,0.47219403288,0.364389860409,0.449575775006
322,18.9705768665,25188414.849,25.188414849,0.875146792761,0.515804450291,0.840252489105,0.124853207239,110646.849883,0.455226573278,1.54618738478,1543750.70783,99021.0073923,5308249.57732,67.5454134508,0.0563520109491,0.510351126446,0.374695555105,0.295106327765,0.496770961244
323,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
324,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
325,26.8199897993,36721719.1931,36.7217191931,0.891639674979,0.531488359262,0.438172392615,0.108360325021,114099.344891,0.622248821316,1.08356016249,1958151.46668,99021.0073923,6170611.23187,68.2534885977,0.522332921914,0.666666666667,0.490156281713,0.327550263153,0.495941120514
326,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
327,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
328,21.1211400361,28148691.8301,28.1486918301,0.886100249739,0.53957850634,0.429915620901,0.113899750261,111060.497453,0.528945580698,1.17298699205,1794370.90292,99021.0073923,5468759.28348,66.9071152076,0.614918181056,0.666666666667,0.5,0.340261270198,0.515532566716
329,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
330,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
331,,19604328.3635,19.6043283635,1.0,0.509747867279,0.0,0.0,0.0,0.0,1.81272125025,0.0,99021.0073923,0.0,64.3516661145,0.811082176983,0.666666666667,0.5,0.459917323762,0.638895896831
