,Avg. Annual Profit ($M),Avg. $/ML,Avg. GPWUI,Avg. IWUI,Income Volatility,Total SW Used (ML),Total GW Used (ML),Avg. Annual Profit ($),Avg. Irrigated Area (Ha),Avg. Dryland Area (Ha),Total Rainfall (mm),Avg. ML,Avg. ML/Ha,Ecology Index,Recreation Index,gw_trigger_current_rules,gw_trigger_proposed_rules,gw_trigger_norm_dist,SW Allocation Index,Dam Level
0,23.55304404371688,37.158065325484756,0.5270279868936104,0.9512905454291464,1.5316417791770407,7233221.663441619,2685297.467246246,23553044.04371688,0.07159111876685231,0.9284088812331477,99021.00739229764,52821.74012874645,1.1492053052643645,0.3643898604087081,0.44957577500645113,0.47219403288004874,0.6666666666666666,0.4774647113433403,69.34883618278569,181.64869348298498
1,23.55304404371688,37.158065325484756,0.5270279868936104,0.9512905454291464,1.5316417791770407,7233221.663441619,2685297.467246246,23553044.04371688,0.07159111876685231,0.9284088812331477,99021.00739229764,52821.74012874645,1.1492053052643645,0.3643898604087081,0.44957577500645113,0.47219403288004874,0.6666666666666666,0.4774647113433403,69.34883618278569,181.64869348298498
2,23.55304404371688,37.158065325484756,0.5270279868936104,0.9512905454291464,1.5316417791770407,7233221.663441619,2685297.467246246,23553044.04371688,0.07159111876685231,0.9284088812331477,99021.00739229764,52821.74012874645,1.1492053052643645,0.3643898604087081,0.44957577500645113,0.47219403288004874,0.6666666666666666,0.4774647113433403,69.34883618278569,181.64869348298498
3,23.205904607840328,58.19218497364664,0.5265173948892462,0.4801904628867419,1.5374906881706392,2484636.493746972,892372.9890159658,23205904.60784033,0.03962125889054711,0.960378741109453,99021.00739229764,33231.70258794134,0.706991098907435,0.38987196951746816,0.5008793558082809,0.5,0.6666666666666666,0.6129745277037744,69.03456977143031,182.58255912121555
4,23.55304404371688,37.158065325484756,0.5270279868936104,0.9512905454291464,1.5316417791770407,7233221.663441619,2685297.467246246,23553044.04371688,0.07159111876685231,0.9284088812331477,99021.00739229764,52821.74012874645,1.1492053052643645,0.3643898604087081,0.44957577500645113,0.47219403288004874,0.6666666666666666,0.4774647113433403,69.34883618278569,181.64869348298498
5,23.55304404371688,37.158065325484756,0.5270279868936104,0.9512905454291464,1.5316417791770407,7233221.663441619,2685297.467246246,23553044.04371688,0.07159111876685231,0.9284088812331477,99021.00739229764,52821.74012874645,1.1492053052643645,0.3643898604087081,0.44957577500645113,0.47219403288004874,0.6666666666666666,0.4774647113433403,69.34883618278569,181.64869348298498
6,19.081837417280624,64.8860420535233,0.49901939432291337,0.3841989377599685,1.8859242057217878,2114074.058381958,668490.5112876877,19081837.417280626,0.03313642920938295,0.9668635707906168,99021.00739229764,24506.859530668105,0.6965454829964848,0.42069240433228833,0.5936342181596163,0.5,0.6666666666666666,0.6526272853301828,64.13256118883463,184.33138525610048
7,23.55304404371688,37.158065325484756,0.5270279868936104,0.9512905454291464,1.5316417791770407,7233221.663441619,2685297.467246246,23553044.04371688,0.07159111876685231,0.9284088812331477,99021.00739229764,52821.74012874645,1.1492053052643645,0.3643898604087081,0.44957577500645113,0.47219403288004874,0.6666666666666666,0.4774647113433403,69.34883618278569,181.64869348298498
8,23.55304404371688,37.158065325484756,0.5270279868936104,0.9512905454291464,1.5316417791770407,7233221.663441619,2685297.467246246,23553044.04371688,0.07159111876685231,0.9284088812331477,99021.00739229764,52821.74012874645,1.1492053052643645,0.3643898604087081,0.44957577500645113,0.47219403288004874,0.6666666666666666,0.4774647113433403,69.34883618278569,181.64869348298498
9,23.55304404371688,37.158065325484756,0.5270279868936104,0.9512905454291464,1.5316417791770407,7233221.663441619,2685297.467246246,23553044.04371688,0.07159111876685231,0.9284088812331477,99021.00739229764,52821.74012874645,1.1492053052643645,0.3643898604087081,0.44957577500645113,0.47219403288004874,0.6666666666666666,0.4774647113433403,69.34883618278569,181.64869348298498
