,Avg. Annual Profit ($M),Avg. $/ML,Avg. GPWUI,Avg. IWUI,Income Volatility,Total SW Used (ML),Total GW Used (ML),Avg. Annual Profit ($),Avg. Irrigated Area (Ha),Avg. Dryland Area (Ha),Total Rainfall (mm),Avg. ML,Avg. ML/Ha,Ecology Index,Recreation Index,gw_trigger_current_rules,gw_trigger_proposed_rules,gw_trigger_norm_dist,SW Allocation Index,Dam Level
0,39.85542211177296,12.81631206950306,0.5252492293019613,0.8501490120834617,0.9416986623948506,21964164.41591017,10462525.74272573,39855422.11177296,0.21824364429115578,0.7817563557088443,99021.00739229764,259145.15485965848,1.2324546649777446,0.23076268465633168,0.9339622421600167,0.3460861917326297,0.4718219335633584,-0.01820054971308412,87.17416679895828,192.53753271504326
1,39.97979093573737,12.857878105070961,0.5267628088448739,0.8553286327286592,0.9398085846611323,21645995.82183149,10398945.220800916,39979790.93573737,0.21892125827265746,0.7810787417273425,99021.00739229764,259113.4569342998,1.2141755339250553,0.23076268411212367,0.9339622421600167,0.3460861917326297,0.4718219335633584,-0.018202245511588278,87.22056763087916,192.53753271504326
2,39.97979093573737,12.857878105070961,0.5267628088448739,0.8553286327286592,0.9398085846611323,21645995.82183149,10398945.220800916,39979790.93573737,0.21892125827265746,0.7810787417273425,99021.00739229764,259113.4569342998,1.2141755339250553,0.23076268411212367,0.9339622421600167,0.3460861917326297,0.4718219335633584,-0.018202245511588278,87.22056763087916,192.53753271504326
3,39.98773908818272,12.933701139359748,0.5272077422926541,0.8573236159775016,0.9395520486080481,21516002.708254978,10403046.666391993,39987739.08818272,0.21892125827265746,0.7810787417273425,99021.00739229764,257645.6309587227,1.2094055272338406,0.22966041598299416,0.9339622421600167,0.3393461200189432,0.4629592043840065,0.025597114662323766,87.22864004302198,192.53753271504326
4,39.98773908818272,12.935089818052798,0.5272374710104559,0.8573727788927288,0.9395520486080481,21516002.708254978,10389936.805275353,39987739.08818272,0.21892125827265746,0.7810787417273425,99021.00739229764,257617.9707721216,1.2089087975753334,0.22948565524787345,0.9339622421600167,0.3388809958730803,0.4625532778567079,0.022908785879829474,87.22634276069435,192.53753271504326
5,39.90760313226973,12.909167727656431,0.528932414824819,0.7852257198975399,0.9403942369740758,21705347.058932677,10841140.198684262,39907603.132269725,0.2173811375818452,0.7826188624181548,99021.00739229764,257617.9707721216,1.2419159393484716,0.22948565524787345,0.9339622421600167,0.3388809958730803,0.4625532778567079,0.022908785879829474,87.22634276069435,192.53753271504326
6,39.90760313226973,12.909167727656431,0.528932414824819,0.7852257198975399,0.9403942369740758,21705347.058932677,10841140.198684262,39907603.132269725,0.2173811375818452,0.7826188624181548,99021.00739229764,257617.9707721216,1.2419159393484716,0.22948565524787345,0.9339622421600167,0.3388809958730803,0.4625532778567079,0.022908785879829474,87.22634276069435,192.53753271504326
7,39.723180025462256,12.887749283461766,0.5289317598481411,0.7839497276134977,0.9445178324835969,21690009.669999797,10636031.301503995,39723180.025462255,0.2170413272654389,0.782958672734561,99021.00739229764,256853.61573333517,1.2354353352280272,0.22578690804513823,0.9339622421600167,0.3354644476016508,0.45883228468980447,-0.1400079070040951,87.22634276069435,192.53753271504326
8,42.507250746183736,11.661022284261556,0.5277911126460367,0.9326131565390542,0.8111580580403754,35700377.755148396,25256774.79423617,42507250.74618374,0.2513414078650239,0.748658592134976,99021.00739229764,303770.1849087607,2.0117340404809574,0.24029031590937755,0.9339622421600167,0.3722938231513429,0.5145457005615317,0.05410003465003523,90.99173844053253,192.53753271504326
9,42.507250746183736,11.661022284261556,0.5277911126460367,0.9326131565390542,0.8111580580403754,35700377.755148396,25256774.79423617,42507250.74618374,0.2513414078650239,0.748658592134976,99021.00739229764,303770.1849087607,2.0117340404809574,0.24029031590937755,0.9339622421600167,0.3722938231513429,0.5145457005615317,0.05410003465003523,90.99173844053253,192.53753271504326
10,42.82703061287559,11.748747556681966,0.538564958676277,0.9784218708103263,0.8047304481470535,33984272.8034355,22928359.219114713,42827030.61287559,0.25390048851541536,0.7460995114845846,99021.00739229764,303770.1849087607,1.859323979869629,0.2405575183566014,0.9339622421600167,0.372462959204384,0.5146810094039646,0.06357371127060664,90.99173844053253,192.53753271504326
11,42.82703061287559,11.748747556681966,0.538564958676277,0.9784218708103263,0.8047304481470535,33984272.8034355,22928359.219114713,42827030.61287559,0.25390048851541536,0.7460995114845846,99021.00739229764,303770.1849087607,1.859323979869629,0.2405575183566014,0.9339622421600167,0.372462959204384,0.5146810094039646,0.06357371127060664,90.99173844053253,192.53753271504326
12,42.47074494380909,12.215963419390963,0.5493259463561098,1.1102805628600865,0.8104067903337242,34199736.36796348,18049879.805411134,42470744.943809085,0.25390048851541536,0.7460995114845846,99021.00739229764,289721.62274974096,1.7069842113723819,0.24502622937961058,0.9339622421600167,0.3882348961504634,0.5343007915567283,0.06659931401931422,91.01434522652525,192.53753271504326
13,42.47074494380909,12.215963419390963,0.5493259463561098,1.1102805628600865,0.8104067903337242,34199736.36796348,18049879.805411134,42470744.943809085,0.25390048851541536,0.7460995114845846,99021.00739229764,289721.62274974096,1.7069842113723819,0.24502622937961058,0.9339622421600167,0.3882348961504634,0.5343007915567283,0.06659931401931422,91.01434522652525,192.53753271504326
14,42.87465930380349,12.146606817440905,0.5503546671137731,1.1434332295769014,0.7966028989703078,36964064.898243845,18813919.423922364,42874659.30380349,0.2577492622233228,0.7422507377766772,99021.00739229764,294147.026327284,1.7950449208035593,0.24463936202460204,0.9339622421600167,0.3872877342534335,0.5325756038157093,0.0649735253958869,92.71998658159372,192.53753271504326
